2024-03-04 21:17:47,857: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-04 21:17:47,858: root: INFO: AlgoTrader : Executing the before_market_opens lifecycle method
2024-03-04 21:17:47,858: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-04 21:17:47,858: root: INFO: AlgoTrader : Executing the before_starting_trading lifecycle method
2024-03-04 21:17:47,859: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,859: root: INFO: [34mTrading iteration ended at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,860: root: INFO: AlgoTrader : [34mSleeping for 86400 seconds[0m
2024-03-04 21:17:47,860: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-04 21:17:47,860: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-04 21:17:47,861: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,861: root: INFO: [34mTrading iteration ended at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,861: root: INFO: AlgoTrader : [34mSleeping for 86400 seconds[0m
2024-03-04 21:17:47,862: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-04 21:17:47,862: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-04 21:17:47,862: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,862: root: INFO: [34mTrading iteration ended at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,863: root: INFO: AlgoTrader : [34mSleeping for 86400 seconds[0m
2024-03-04 21:17:47,863: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-04 21:17:47,863: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-04 21:17:47,864: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,864: root: INFO: [34mTrading iteration ended at 2024-03-04 21:17:47[0m
2024-03-04 21:17:47,864: root: INFO: AlgoTrader : [34mSleeping for 86400 seconds[0m
2024-03-04 21:17:47,864: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-04 21:17:47,865: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-04 21:17:47,865: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-03-04 21:17:47,866: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-04 21:17:47,866: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-04 21:17:47,866: root: INFO: AlgoTrader : Executing the after_market_closes lifecycle method
2024-03-04 21:17:47,867: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-04 21:17:47,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-04 21:17:47,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-04 21:17:47,867: root: INFO: AlgoTrader : Executing the before_market_opens lifecycle method
2024-03-04 21:17:47,868: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-04 21:17:47,868: root: INFO: AlgoTrader : Executing the before_starting_trading lifecycle method
2024-03-04 21:17:47,868: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-04 21:17:47,869: root: INFO: AlgoTrader : Executing the before_market_closes lifecycle method
2024-03-04 21:17:47,869: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-04 21:17:47,869: root: INFO: AlgoTrader : Executing the after_market_closes lifecycle method
2024-03-04 21:17:47,869: root: INFO: AlgoTrader : Executing the on_strategy_end lifecycle method
2024-03-04 21:17:48,541: root: INFO: Risk Free Rate 5.24%
2024-03-04 21:17:48,552: root: INFO: Backtesting finished
2024-03-04 21:17:48,559: root: INFO: Risk Free Rate 5.24%
2024-03-04 21:17:48,910: root: INFO: Risk Free Rate 5.24%
2024-03-04 21:17:50,331: backtest_stats: INFO: Backtest took 0:00:04.309765 for a speed of 0.000
